"Txhash","UnixTimestamp","DateTime","From","To","TokenValue","USDValueDayOfTx","ContractAddress","TokenName","TokenSymbol"
"0xc7bdf038cbed80ac5bbe5a13f2bda283485c039042f828d3899d392945c704cb","1681236032","2023-04-11 18:00:32","0x8f54c8c2df62c94772ac14ccfc85603742976312","0x74ebb8e8d0b0cc65f06040eb0f77b5da0e33ffee","0.135000333418885126","$0.14","0xf74195bb8a5cf652411867c5c2c5b8c2a402be35","Dai Stablecoin","DAI"
"0x2ca6684f8f1da906d73ee857212ce4bb27a270f7e477ea1c80fdeeb3b6b68001","1681236032","2023-04-11 18:00:32","0x8f54c8c2df62c94772ac14ccfc85603742976312","0x74ebb8e8d0b0cc65f06040eb0f77b5da0e33ffee","4.138831878341121367","$0.93","0xa18bf3994c0cc6e3b63ac420308e5383f53120d7","Boba Token","BOBA"
