"Txhash","Blockno","UnixTimestamp","DateTime","From","To","TokenValue","USDValueDayOfTx","ContractAddress","TokenName","TokenSymbol"
"0x2102180586328312e193d054b1031344e8c70bbe1d53c87fb74fc0732bb8127f","78556033","1681018458","2023-04-09 05:34:18","0xada05856c476e033d61c8441360ac6c18376d2a2","0x74ebb8e8d0b0cc65f06040eb0f77b5da0e33ffee","4,374.161775","$4,380.33","0xff970a61a04b1ca14834a43f5de4533ebddb5cc8","USD Coin (Arb1)","USDC",""
"0x2102180586328312e193d054b1031344e8c70bbe1d53c87fb74fc0732bb8127f","78556033","1681018458","2023-04-09 05:34:18","0xee4e4225fe3c52cc4b1727d8264722198ad3bb8e","0x74ebb8e8d0b0cc65f06040eb0f77b5da0e33ffee","4,240","$4,245.98","0xff970a61a04b1ca14834a43f5de4533ebddb5cc8","USD Coin (Arb1)","USDC",""
"0x2102180586328312e193d054b1031344e8c70bbe1d53c87fb74fc0732bb8127f","78556033","1681018458","2023-04-09 05:34:18","0xb64209b7362b59e5d69e3ad88ab34a7a3066ffb4","0x74ebb8e8d0b0cc65f06040eb0f77b5da0e33ffee","4,450.971976007637197462","N/A","0xbc0a588120ab8b913436d342a702c92611c9af6a","Monopoly","MONO",""
"0x2102180586328312e193d054b1031344e8c70bbe1d53c87fb74fc0732bb8127f","78556033","1681018458","2023-04-09 05:34:18","0xfd6f96764828ad37e0c47b6833df43644b1f1809","0x74ebb8e8d0b0cc65f06040eb0f77b5da0e33ffee","49.47130485","N/A","0x2ef2cbc12db5a88bb8078a6fe488a60f4caa0451","Monopoly","MONO",""
"0x2ba456a6af56b7eb0e8bb986d356d1bf6369a855a4262ac84911fb26b516b4b4","78556058","1681018464","2023-04-09 05:34:24","0xfb6a28a82905c6abd289b20ae217381859c9c7fd","0x74ebb8e8d0b0cc65f06040eb0f77b5da0e33ffee","3,451.893877","$3,456.76","0xff970a61a04b1ca14834a43f5de4533ebddb5cc8","USD Coin (Arb1)","USDC",""
"0x2ba456a6af56b7eb0e8bb986d356d1bf6369a855a4262ac84911fb26b516b4b4","78556058","1681018464","2023-04-09 05:34:24","0xb8518afa61da9cc2235a13e9c38900ea9ad67fc2","0x74ebb8e8d0b0cc65f06040eb0f77b5da0e33ffee","3,237.849386","$3,242.41","0xff970a61a04b1ca14834a43f5de4533ebddb5cc8","USD Coin (Arb1)","USDC",""
"0x2ba456a6af56b7eb0e8bb986d356d1bf6369a855a4262ac84911fb26b516b4b4","78556058","1681018464","2023-04-09 05:34:24","0x46b1d16b376b43cebb546869e5bb134c65707bde","0x74ebb8e8d0b0cc65f06040eb0f77b5da0e33ffee","3,135.209834","$3,138.85","0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9","Tether USD","USDT",""
"0x2ba456a6af56b7eb0e8bb986d356d1bf6369a855a4262ac84911fb26b516b4b4","78556058","1681018464","2023-04-09 05:34:24","0xbc9a9fe486e471f33d68b442e699add34a8d1689","0x74ebb8e8d0b0cc65f06040eb0f77b5da0e33ffee","318,330,892.948158501","$3,079.67","0xaa54e84a3e6e5a80288d2c2f8e36ea5ca3a3ca30","SHARBI","$SHARBI",""
"0x2ba456a6af56b7eb0e8bb986d356d1bf6369a855a4262ac84911fb26b516b4b4","78556058","1681018464","2023-04-09 05:34:24","0x5179a8498047f19720d889dca48f027363c8bae8","0x74ebb8e8d0b0cc65f06040eb0f77b5da0e33ffee","3,005.235082","$3,009.47","0xff970a61a04b1ca14834a43f5de4533ebddb5cc8","USD Coin (Arb1)","USDC",""
"0xdbd6e681ec2198bceec0bd2455f0ce806b32f26fda4db2c719f4566d14eede2c","78556082","1681018471","2023-04-09 05:34:31","0x8f21b96b18f34456067658f3819c32826e4f4cd0","0x74ebb8e8d0b0cc65f06040eb0f77b5da0e33ffee","3,000","$3,004.23","0xff970a61a04b1ca14834a43f5de4533ebddb5cc8","USD Coin (Arb1)","USDC",""
